filename;p1.x;p1.y;p1.w;p1.h;p2.x;p2.y;p2.w;p2.h
media/images/029AwqdH868-016500.jpg;415.94860076904297;470.67426323890686;209.6623992919922;408.8293147087097;540.3105163574219;482.53695487976074;175.64529418945312;434.33117866516113
media/images/029AwqdH868-017000.jpg;180.68809509277344;476.61699771881104;293.6931610107422;465.8063220977783;547.2944259643555;435.52521228790283;131.0106658935547;321.053466796875
media/images/029AwqdH868-017500.jpg;547.4840545654297;429.8480701446533;148.53652954101562;274.4480037689209;88.343653250774;511.25315366972484;176.687306501548;417.4936926605505
media/images/029AwqdH868-018000.jpg;166.59235000610352;473.2691717147827;331.82613372802734;492.5017261505127;530.0223541259766;446.0783529281616;148.175048828125;288.8247299194336
media/images/029AwqdH868-018500.jpg;372.997407913208;453.4959590435028;232.24859237670898;445.9105324745178;362.38906088751287;461.1906536697248;177.89473684210526;420.36295871559633
media/images/029AwqdH868-019000.jpg;518.7508010864258;439.60126876831055;133.73329162597656;299.9956798553467;141.4793062210083;495.2381694316864;277.9771327972412;462.56820917129517
media/images/029AwqdH868-019500.jpg;575.1881217956543;435.41200160980225;159.5346450805664;314.950475692749;39.93034055727554;568.6126720183487;79.86068111455108;302.7746559633028
media/images/029AwqdH868-033000.jpg;372.0459270477295;432.31351375579834;120.64615249633789;263.39953422546387;539.1419982910156;473.3139753341675;181.71478271484375;374.161376953125
media/images/029AwqdH868-033500.jpg;515.0567245483398;428.2370710372925;145.27511596679688;226.13682746887207;388.03749084472656;414.6406316757202;108.00704956054688;286.666259765625
media/images/029AwqdH868-034000.jpg;460.34339904785156;396.4684295654297;134.35806274414062;245.9706687927246;428.2997936016512;428.15797018348627;154.25696594427245;143.28268348623854
media/images/029AwqdH868-034500.jpg;619.6726417541504;414.044451713562;138.32164764404297;292.1451759338379;433.06663513183594;403.3641529083252;70.4998779296875;199.49609756469727
media/images/029AwqdH868-035000.jpg;479.34459686279297;407.2660160064697;104.395751953125;252.66529083251953;810.3068542480469;469.58085536956787;191.36016845703125;408.7122631072998
media/images/029AwqdH868-035500.jpg;869.0812683105469;471.36168122291565;254.38629150390625;459.8791766166687;576.8932151794434;453.51154804229736;179.00257110595703;291.20859146118164
media/images/029AwqdH868-036000.jpg;440.0960159301758;475.1560306549072;171.20933532714844;439.6877861022949;754.4927215576172;453.9706242084503;176.75460815429688;403.043897151947
media/images/029AwqdH868-036500.jpg;164.06089305877686;494.28117871284485;279.6273136138916;444.27112340927124;626.8019104003906;423.64611625671387;143.25164794921875;315.2403259277344
media/images/029AwqdH868-198073.jpg;382.27359771728516;431.5908193588257;107.75314331054688;306.159610748291;699.1564178466797;386.9890308380127;93.13827514648438;226.52667045593262
media/images/029AwqdH868-198573.jpg;696.7169189453125;388.9396619796753;74.97756958007812;196.18792533874512;431.7910385131836;438.6950361728668;120.5926513671875;346.28294706344604
media/images/029AwqdH868-199073.jpg;511.23323013415893;454.2522935779817;143.4984520123839;437.03669724770646;654.4607843137254;390.03956422018354;61.676986584107325;165.75688073394497
media/images/029AwqdH868-199573.jpg;631.5134811401367;469.85984802246094;186.21192932128906;481.957426071167;;;;
media/images/029AwqdH868-200073.jpg;791.6375732421875;471.15760803222656;169.54010009765625;504.7821235656738;559.233746130031;379.62041284403676;68.12693498452012;171.5573394495413
media/images/029AwqdH868-200573.jpg;911.3913726806641;460.03403663635254;168.29452514648438;474.230432510376;502.54947662353516;381.8734691646121;63.049774169921875;168.95030937719784
media/images/029AwqdH868-201073.jpg;987.7706146240234;480.7790243625641;179.47830200195312;410.01978635787964;455.1289989680082;385.59375;68.33849329205367;184.51548165137615
media/images/029AwqdH868-201573.jpg;965.9824371337891;504.4209909439087;177.33795166015625;368.0166721343994;406.1629104614258;393.5646915435791;77.48237609863281;203.50147247314453
media/images/029AwqdH868-202073.jpg;355.0554656982422;391.0267210006714;97.62016296386719;224.43077087402344;954.8755645751953;507.42064476013184;171.09085083007812;373.2534599304199
media/images/029AwqdH868-202573.jpg;327.09415435791016;400.86742401123047;100.86723327636719;255.4562473297119;954.1912841796875;508.43486309051514;172.32940673828125;376.8153476715088
media/images/029AwqdH868-211073.jpg;939.2029571533203;473.6396598815918;159.10964965820312;422.0961856842041;382.0350742340088;406.93763852119446;186.64167404174805;293.9573836326599
media/images/029AwqdH868-211573.jpg;962.5633239746094;463.40696811676025;208.4466552734375;455.85073471069336;470.60887512899893;402.252006880734;148.6687306501548;293.4547018348624
media/images/029AwqdH868-212073.jpg;1057.2691345214844;481.6256904602051;223.6505126953125;392.09999084472656;543.3695220947266;397.11395144462585;141.78665161132812;275.8220887184143
media/images/029AwqdH868-212573.jpg;1082.754898071289;486.32118701934814;312.4971008300781;460.67338943481445;642.8820037841797;413.8253688812256;173.77593994140625;285.44325828552246
media/images/029AwqdH868-213073.jpg;981.1439514160156;465.7499313354492;282.6141357421875;490.10507583618164;668.5273551940918;407.38805651664734;146.89945220947266;268.24289560317993
media/images/029AwqdH868-215573.jpg;810.4896545410156;505.1544141769409;312.8199768066406;323.2667827606201;583.5525321960449;409.82819080352783;144.4632339477539;284.3140697479248
media/images/029AwqdH868-216073.jpg;746.493091583252;485.50609588623047;227.37987518310547;417.736759185791;709.0376676986584;416.8718463302753;142.03818369453043;242.9432339449541
media/images/029AwqdH868-216573.jpg;706.9823455810547;444.2334759235382;143.85940551757812;315.450074672699;806.2107086181641;398.9484751224518;82.76168823242188;202.18025922775269
media/images/029AwqdH868-217073.jpg;651.9235038757324;437.4844694137573;170.5209732055664;276.83409690856934;842.6609039306641;406.7202615737915;109.30313110351562;146.81768417358398
media/images/029AwqdH868-217573.jpg;583.2854652404785;463.190621137619;222.47661590576172;246.4662766456604;793.1150817871094;388.3149003982544;85.96282958984375;195.88168144226074
media/images/029AwqdH868-218073.jpg;711.4570617675781;397.317852973938;103.43475341796875;220.01486778259277;595.9618759155273;446.8277835845947;200.01182556152344;290.0420665740967
media/images/029AwqdH868-223073.jpg;781.2451934814453;448.2370376586914;221.58172607421875;247.4966526031494;570.903434753418;392.17719554901123;124.31663513183594;273.45537185668945
media/images/029AwqdH868-224073.jpg;719.1080474853516;429.8330068588257;130.10650634765625;297.52564430236816;821.8486022949219;397.3332166671753;107.32559204101562;198.09791564941406
media/images/029AwqdH868-224573.jpg;691.3189506530762;458.0304479598999;200.2450942993164;204.19180870056152;795.5638122558594;391.59526348114014;94.764404296875;198.10538291931152
media/images/029AwqdH868-225073.jpg;755.5487060546875;387.9635953903198;99.45602416992188;221.17838859558105;909.9860382080078;453.9339208602905;250.05752563476562;284.99470710754395
media/images/029AwqdH868-225573.jpg;1105.6639099121094;498.6362600326538;277.11578369140625;303.4465026855469;720.3688812255859;395.58931946754456;120.47042846679688;233.28598737716675
media/images/029AwqdH868-226073.jpg;706.1496925354004;398.13212871551514;149.09313201904297;262.48552322387695;1262.9411764705883;512.0969036697248;0;0
media/images/029AwqdH868-226573.jpg;934.1475677490234;474.89312052726746;266.0954284667969;481.6919732093811;778.9088439941406;419.9332094192505;199.08248901367188;299.8447036743164
media/images/029AwqdH868-227073.jpg;932.0819854736328;413.93762469291687;197.23785400390625;338.0160355567932;744.1545867919922;458.5908365249634;154.53689575195312;396.63588523864746
media/images/029AwqdH868-227573.jpg;700.7427215576172;433.2037925720215;155.27816772460938;278.9791774749756;1149.7598266601562;457.4845218658447;209.62158203125;392.29637145996094
media/images/029AwqdH868-228073.jpg;643.7117958068848;428.16462993621826;167.77751922607422;267.5261878967285;1176.1738906088751;498.0834288990826;207.65221878224975;403.81823394495416
media/images/029AwqdH868-228573.jpg;1092.7715301513672;445.12571811676025;199.53262329101562;534.416971206665;737.5748194014449;431.1356077981652;144.1486068111455;344.65768348623857
media/images/029AwqdH868-229073.jpg;824.0843200683594;447.1816098690033;184.19174194335938;488.4155201911926;971.4366912841797;457.9451322555542;134.77523803710938;427.22559928894043
media/images/029AwqdH868-229573.jpg;709.6923828125;439.5297396183014;166.70501708984375;344.1450762748718;1162.1155548095703;512.4355173110962;162.16842651367188;388.71405601501465
media/images/029AwqdH868-230073.jpg;681.4523315429688;431.0363531112671;193.71963500976562;332.177209854126;1156.0190918472651;501.07654816513764;222.46130030959753;437.8469036697248
media/images/029AwqdH868-230573.jpg;597.0808601379395;438.10420989990234;228.33721160888672;307.0159435272217;983.8825225830078;506.1705529689789;309.0672302246094;422.1288228034973
media/images/029AwqdH868-231073.jpg;500.80196380615234;405.3035831451416;103.62937927246094;209.35495376586914;640.6527900695801;448.4131193161011;154.9282455444336;328.28341484069824
media/images/029AwqdH868-231573.jpg;603.8957977294922;439.64558959007263;136.10015869140625;259.4008755683899;441.1123275756836;415.47266364097595;79.62272644042969;131.9766354560852
media/images/029AwqdH868-232073.jpg;492.45567321777344;391.82013988494873;80.33836364746094;201.47234916687012;720.1046752929688;451.6761016845703;146.22360229492188;326.8223190307617
media/images/029AwqdH868-232573.jpg;552.307243347168;395.3106701374054;139.781494140625;221.62374258041382;889.5032501220703;547.3268508911133;273.38134765625;342.2234344482422
media/images/029AwqdH868-233073.jpg;626.5659332275391;420.0805914402008;152.41287231445312;267.8093218803406;793.4548187255859;489.16844844818115;217.57247924804688;454.67270851135254
media/images/029AwqdH868-233573.jpg;758.7995147705078;424.7013294696808;134.50973510742188;344.71627950668335;632.7603912353516;465.653715133667;148.53897094726562;470.00850677490234
media/images/029AwqdH868-234073.jpg;815.9860992431641;418.3855426311493;162.78121948242188;407.53477334976196;588.7667698658411;466.5731077981652;127.60577915376678;410.13474770642205
media/images/029AwqdH868-234573.jpg;851.5017700195312;440.8502233028412;267.03948974609375;480.82242250442505;608.2533539731683;428.0573394495413;114.45304437564499;309.2098623853211
media/images/029AwqdH868-235073.jpg;799.1918182373047;449.7552001476288;168.01849365234375;513.2575821876526;664.9386787414551;411.4932632446289;114.82433319091797;254.90821838378906
media/images/029AwqdH868-293146.jpg;635.1190376281738;412.5772297382355;153.14373016357422;241.06525182724;794.4938659667969;428.0918884277344;112.96310424804688;318.85937690734863
media/images/029AwqdH868-293646.jpg;655.5852508544922;421.6396951675415;127.928466796875;282.0409297943115;505.6888544891641;406.434633027523;149.65428276573786;174.1376146788991
media/images/029AwqdH868-294146.jpg;602.9594802856445;446.6646194458008;136.0718536376953;220.39355278015137;416.5215301513672;405.7864987850189;94.60762023925781;98.74170541763306
media/images/029AwqdH868-294646.jpg;690.9659576416016;417.33602643013;112.2137451171875;276.53255224227905;406.21001031991744;386.11238532110093;84.04024767801857;150.24426605504587
media/images/029AwqdH868-295146.jpg;853.8999938964844;443.59681606292725;166.73690795898438;358.3384895324707;466.66924664602686;388.2101490825688;58.21981424148607;195.13589449541286
media/images/029AwqdH868-295646.jpg;957.9563903808594;489.5462644100189;283.57513427734375;417.05880403518677;545.2219009399414;393.1069028377533;110.94062805175781;227.87251710891724
media/images/029AwqdH868-296146.jpg;815.0165557861328;481.30308508872986;180.71975708007812;474.00506258010864;696.5815273477812;413.45298165137615;112.43034055727554;293.57339449541286
media/images/029AwqdH868-299646.jpg;767.3639678955078;400.67811369895935;122.34603881835938;173.2376790046692;612.4666023254395;475.62873244285583;177.0113754272461;394.4532322883606
media/images/029AwqdH868-300146.jpg;665.8866119384766;467.134165763855;165.88638305664062;178.24210166931152;781.7451477050781;392.8198206424713;87.15789794921875;161.681649684906
media/images/029AwqdH868-300646.jpg;540.1307106018066;476.87084197998047;203.30760955810547;347.4807357788086;756.8721771240234;387.55528807640076;85.46768188476562;199.51714754104614
media/images/029AwqdH868-310146.jpg;563.1670379638672;401.65698051452637;136.87286376953125;228.45683097839355;463.2301330566406;396.6713333129883;64.53109741210938;115.03775596618652
media/images/029AwqdH868-316646.jpg;887.7033233642578;472.8793179988861;256.6828918457031;508.0316090583801;686.529927760578;379.17660550458714;68.08565531475749;144.93922018348624
media/images/029AwqdH868-317146.jpg;647.1209907531738;378.4685754776001;55.554771423339844;126.71167373657227;1039.5306396484375;465.7570552825928;226.31515502929688;493.35290908813477
media/images/029AwqdH868-317646.jpg;1185.620460510254;460.1437819004059;188.7590789794922;510.5733561515808;603.7564499484005;373.45355504587155;51.97110423116615;138.89105504587155
media/images/029AwqdH868-318146.jpg;561.0913312693499;371.77121559633025;42.62641898864809;136.74426605504587;1255.482456140351;498.27694954128447;49.03508771929825;443.44610091743124
media/images/029AwqdH868-318646.jpg;518.7564499484004;371.033256880734;49.45304437564499;138.71559633027525;;;;
media/images/029AwqdH868-319146.jpg;481.09133126934984;374.49340596330273;59.582043343653254;143.5716743119266;;;;
media/images/029AwqdH868-319646.jpg;438.86913299560547;377.0906174182892;60.52299499511719;148.05233716964722;1196.8679050567596;463.67029816513764;166.26418988648092;512.6594036697248
media/images/029AwqdH868-320146.jpg;1138.5543060302734;463.9346122741699;130.57220458984375;482.13406562805176;392.1078431372549;380.848623853211;76.37254901960785;163.2591743119266
media/images/1kUy7bkYNMg-000000.jpg;;;;;;;;
media/images/1kUy7bkYNMg-000500.jpg;;;;;;;;
media/images/1kUy7bkYNMg-001000.jpg;;;;;;;;
media/images/1kUy7bkYNMg-001500.jpg;;;;;;;;
media/images/1kUy7bkYNMg-002000.jpg;;;;;;;;
media/images/1kUy7bkYNMg-140347.jpg;459.5010080645161;324.6471774193548;58.87096774193548;126.42137096774194;678.0115927419355;428.1653225806451;102.04133064516121;142.3790322580645
media/images/1kUy7bkYNMg-140847.jpg;687.6651186790506;429.61324541284404;55.40247678018576;170.78841743119267;461.2203302373581;328.29615825688074;38.539731682146545;112.32970183486239
media/images/1kUy7bkYNMg-141347.jpg;461.640866873065;300.5014334862385;44.024767801857585;125.5303899082569;699.8658410732713;441.38962155963304;63.42621259029928;172.47075688073394
media/images/1kUy7bkYNMg-141847.jpg;724.4401444788442;469.53268348623857;67.23942208462333;181.50688073394497;463.60423116615067;301.04587155963304;40.52115583075335;127.93004587155964
media/images/1kUy7bkYNMg-142347.jpg;468.1836945304438;293.85464449541286;48.1733746130031;119.24483944954129;741.6511867905057;506.0797018348624;62.39422084623323;201.42660550458717
media/images/1kUy7bkYNMg-142847.jpg;474.2750257997936;292.95412844036696;44.52528379772962;120.35435779816514;778.0779153766771;535.9360665137615;66.69246646026832;203.35149082568807
media/images/1kUy7bkYNMg-143347.jpg;467.91279669762645;298.9584288990826;47.46646026831785;123.0533256880734;814.9742002063983;570.3595183486239;82.00206398348813;217.08371559633028
media/images/1kUy7bkYNMg-143847.jpg;465.27863777089783;308.1545298165138;51.795665634674926;123.32167431192661;875.5263157894736;587.5183486238533;107.48194014447884;217.13532110091745
media/images/1kUy7bkYNMg-144347.jpg;463.28689370485034;312.3784403669725;49.44272445820433;124.05963302752295;946.5608875128999;603.3328555045872;110.6140350877193;222.3216743119266
media/images/1kUy7bkYNMg-144847.jpg;455.9907120743034;323.25172018348627;51.50670794633643;127.40366972477065;1006.4963880288957;613.9326261467891;79.79360165118679;210.2047018348624
media/images/1kUy7bkYNMg-145347.jpg;459.6439628482972;337.1155389908257;53.71517027863777;140.01089449541286;1040.1909184726524;623.3196674311927;97.94633642930856;193.3606651376147
media/images/1kUy7bkYNMg-145847.jpg;451.7300796508789;347.7364253997803;52.43080139160156;130.98535537719727;1048.3204334365325;628.7846903669725;96.58926728586171;182.43061926605506
media/images/1kUy7bkYNMg-146347.jpg;450.8204334365325;369.01548165137615;60.85655314757482;153.5883027522936;1049.344685242518;630.1290137614678;92.29102167182663;179.74197247706422
media/images/1kUy7bkYNMg-146847.jpg;446.6511867905057;384.26490825688074;55.53147574819401;157.5;1044.6775025799793;634.2110091743119;89.41692466460269;171.57798165137615
media/images/1kUy7bkYNMg-147347.jpg;434.9638802889577;402.2829701834862;68.28689370485036;164.213876146789;1024.545923632611;633.4369266055046;68.6687306501548;173.12614678899084
media/images/1kUy7bkYNMg-147847.jpg;427.234262125903;421.9188646788991;47.512899896800825;164.9363532110092;977.9437564499483;622.3856077981652;80.13931888544892;195.22878440366975
media/images/1kUy7bkYNMg-148347.jpg;408.48039215686276;442.5301032110092;78.75644994840042;172.90424311926606;928.7874097007224;612.9676032110092;88.67905056759545;209.213876146789
media/images/1kUy7bkYNMg-148847.jpg;908.2172342621259;598.2935779816514;80.3560371517028;223.55504587155966;411.0758513931889;465.4171444954129;65.81527347781218;186.7448394495413
media/images/1kUy7bkYNMg-149347.jpg;389.11248710010324;486.04128440366975;82.26006191950465;182.11582568807341;889.4504643962848;569.8821674311927;79.66460268317853;213.92029816513764
media/images/1kUy7bkYNMg-149847.jpg;387.42776057791536;512.509747706422;69.58204334365325;191.72477064220183;874.0041279669763;559.1482224770642;75.7172342621259;224.5303899082569
media/images/1kUy7bkYNMg-248373.jpg;413.2920536635707;410.0960435779817;86.109391124871;157.0303899082569;831.6976264189886;605.3403096330276;76.6047471620227;229.31938073394497
media/images/1kUy7bkYNMg-248873.jpg;448.48039215686276;402.4790711009175;108.33333333333333;137.50286697247708;827.4045407636739;609.2029816513761;96.37770897832817;221.59403669724773
media/images/1kUy7bkYNMg-249373.jpg;835.6223297119141;620.3691959381104;103.53424072265625;196.3528060913086;449.68008255933955;401.1786123853211;67.19298245614036;155.20355504587158
media/images/1kUy7bkYNMg-249873.jpg;470.3921568627451;420.4661697247707;60.85655314757482;174.8084862385321;912.8560371517027;620.674885321101;208.0546955624355;198.63990825688074
media/images/1kUy7bkYNMg-539841.jpg;416.2590299277606;454.2987385321101;103.95252837977296;209.65252293577984;754.4943240454077;558.2786697247707;105.69659442724458;228.06536697247708
media/images/1kUy7bkYNMg-540341.jpg;760.4169464111328;557.4692058563232;92.50808715820312;215.25486946105957;434.17956656346746;457.25573394495416;74.31372549019608;193.7270642201835
media/images/1kUy7bkYNMg-540841.jpg;787.4696350097656;554.9623489379883;88.5931396484375;206.69694900512695;443.2352941176471;457.77694954128447;58.7203302373581;192.48853211009177
media/images/1kUy7bkYNMg-541341.jpg;444.1511867905057;475.8414564220184;75.84623323013416;179.81938073394497;806.3415892672858;557.465883027523;110.69143446852425;212.84690366972478
media/images/1kUy7bkYNMg-541841.jpg;778.1040954589844;554.6297979354858;92.90725708007812;209.03300285339355;468.28689370485034;500.4056766055046;87.53353973168214;197.963876146789
media/images/1kUy7bkYNMg-542341.jpg;541.2977296181631;532.3262614678899;108.63261093911248;175.84059633027525;697.5103199174406;548.4323394495414;96.51702786377709;225.23738532110093
media/images/1kUy7bkYNMg-542841.jpg;669.7910216718267;491.29472477064223;98.40557275541796;188.50458715596332;731.1377708978329;608.8030389908257;90.17027863777089;203.4650229357798
media/images/1kUy7bkYNMg-543341.jpg;660.5546955624354;451.6771788990826;66.14551083591331;179.16399082568807;962.0562435500516;616.2961582568807;127.17750257997936;207.40768348623854
media/images/1kUy7bkYNMg-543841.jpg;663.8209494324046;420.2416857798165;74.27760577915377;167.54759174311928;1065.812693498452;633.7233371559632;120.3250773993808;172.55332568807341
media/images/1kUy7bkYNMg-544341.jpg;682.9514963880289;429.1178325688074;82.09494324045407;173.10034403669727;1056.7672858617132;622.5378440366974;131.0268317853457;170.19495412844037
media/images/1kUy7bkYNMg-550341.jpg;479.0841073271414;614.7660550458716;80.86171310629516;210.4678899082569;804.7316821465429;462.9607224770642;87.34778121775025;194.07282110091745
media/images/1kUy7bkYNMg-550841.jpg;460.4292678833008;615.3396034240723;85.71601867675781;201.86176300048828;831.4164086687307;455.6379013761468;85.2889576883385;190.53268348623854
media/images/1kUy7bkYNMg-551341.jpg;451.34932920536636;613.7700688073395;72.84313725490196;212.45986238532112;809.9509803921568;454.7399655963303;81.687306501548;178.4673165137615
media/images/1kUy7bkYNMg-551841.jpg;445.44117647058823;617.227637614679;83.16305469556244;205.5447247706422;787.1697626418988;447.07912844036696;84.91744066047471;153.78440366972478
media/images/1kUy7bkYNMg-552341.jpg;425.12899896800826;618.8196674311927;80.67079463364293;202.3606651376147;708.8364293085655;457.7821100917431;74.8968008255934;187.276376146789
media/images/1kUy7bkYNMg-552841.jpg;432.36842105263156;582.4919724770642;104.94324045407637;228.77752293577984;651.2022703818369;481.69352064220186;105.02579979360165;188.68520642201835
media/images/1kUy7bkYNMg-553341.jpg;445.26057791537664;542.4822247706422;77.54901960784314;214.68922018348624;628.0417956656347;465.5280963302752;77.2703818369453;149.27408256880736
media/images/1kUy7bkYNMg-553841.jpg;523.7125902992776;504.2141628440367;120.30443756449948;197.88130733944956;642.8173374613002;412.38216743119267;80.07223942208462;126.02580275229359
media/images/1kUy7bkYNMg-554341.jpg;662.5515995872033;445.09489678899087;72.45098039215686;170.24139908256882;655.4824561403509;398.1235665137615;63.68937048503612;149.71272935779817
media/images/1kUy7bkYNMg-554841.jpg;656.6150670794634;411.3371559633028;55.60371517027864;158.81077981651376;735.688854489164;404.94839449541286;66.18679050567596;150.0172018348624
media/images/1kUy7bkYNMg-555341.jpg;659.6181630546955;440.3781536697248;84.91228070175438;173.80217889908258;764.4014447884417;384.98222477064223;62.6625386996904;138.3440366972477
media/images/1kUy7bkYNMg-555841.jpg;631.0087719298245;492.3939220183487;105.31991744066048;195.37844036697248;789.7420020639836;393.57712155963304;74.06604747162022;152.75745412844037
media/images/1kUy7bkYNMg-556341.jpg;583.1795580110497;522.3514243614932;144.96685082872926;138.44793713163065;728.9779005524861;412.8573182711199;71.42541436464089;158.40618860510807
media/images/1kUy7bkYNMg-556841.jpg;588.7978830645162;532.8377016129032;111.98084677419355;191.6633064516129;655.8971774193548;443.117439516129;107.08669354838709;174.83366935483872
media/images/1kUy7bkYNMg-557341.jpg;548.1854838709677;494.6345766129032;82.14717741935483;197.4243951612903;518.3644153225806;435.78125;60.80141129032258;148.13508064516128
media/images/1kUy7bkYNMg-557841.jpg;360.76612903225805;461.9682459677419;124.49596774193547;120.53931451612902;542.3210685483871;483.4954637096774;95.58971774193549;186.37600806451613
media/images/1kUy7bkYNMg-558341.jpg;322.47479838709677;456.2676411290322;79.18346774193549;181.4868951612903;541.0635080645161;423.19052419354836;58.346774193548384;179.10282258064515
media/images/1kUy7bkYNMg-558841.jpg;345.07308467741933;467.0035282258064;88.05947580645162;186.80947580645162;549.2389112903226;390.383064516129;62.96370967741935;144.8790322580645
media/images/1kUy7bkYNMg-559341.jpg;376.84727822580646;480.48891129032256;57.73689516129032;189.52620967741936;580.6577620967741;364.26411290322585;67.28326612903226;135.32258064516128
media/images/1kUy7bkYNMg-559841.jpg;433.0519153225806;496.7641129032258;79.57157258064515;190.86693548387098;596.1970766129033;362.8553427419355;58.13004032258064;151.04334677419354
media/images/1kUy7bkYNMg-560341.jpg;489.0398185483871;520.9501008064516;78.91633064516128;199.3397177419355;593.1754032258065;373.10987903225805;66.39112903225806;155.45362903225805
